"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Live animals",101,"Horses",10101,"Animal Products",1,5,2023
"Live animals",101,"Other Animals",10106,"Animal Products",1,1447,2023
"Meat & edible offal",102,"Bovine Meat",10201,"Animal Products",1,18352,2023
"Meat & edible offal",102,"Frozen Bovine Meat",10202,"Animal Products",1,174283,2023
"Meat & edible offal",102,"Sheep and Goat Meat",10204,"Animal Products",1,64470,2023
"Meat & edible offal",102,"Edible Offal",10206,"Animal Products",1,385880,2023
"Meat & edible offal",102,"Poultry Meat",10207,"Animal Products",1,8261.000000000002,2023
"Meat & edible offal",102,"Other Meat",10208,"Animal Products",1,5813,2023
"Meat & edible offal",102,"Preserved Meat",10210,"Animal Products",1,2194502,2023
"Fish, Crustaceans & Molluscs",103,"Live Fish",10301,"Animal Products",1,24082402.000000004,2023
"Fish, Crustaceans & Molluscs",103,"Non-fillet Fresh Fish",10302,"Animal Products",1,48418147,2023
"Fish, Crustaceans & Molluscs",103,"Non-fillet Frozen Fish",10303,"Animal Products",1,26366002,2023
"Fish, Crustaceans & Molluscs",103,"Fish Fillets",10304,"Animal Products",1,2194600,2023
"Fish, Crustaceans & Molluscs",103,"Dried/Salted/Smoked/Brined Fish",10305,"Animal Products",1,8859108,2023
"Fish, Crustaceans & Molluscs",103,"Crustaceans",10306,"Animal Products",1,277025127,2023
"Fish, Crustaceans & Molluscs",103,"Molluscs",10307,"Animal Products",1,11671018.000000002,2023
"Fish, Crustaceans & Molluscs",103,"Aquatic invertebrates, other than crustaceans and molluscs",10308,"Animal Products",1,62778,2023
"Edible products of animal origin, n.e.s.",104,"Milk",10401,"Animal Products",1,442623.99999999994,2023
"Edible products of animal origin, n.e.s.",104,"Concentrated Milk",10402,"Animal Products",1,878329.9999999999,2023
"Edible products of animal origin, n.e.s.",104,"Fermented Milk Products",10403,"Animal Products",1,740820,2023
"Edible products of animal origin, n.e.s.",104,"Whey and other milk products",10404,"Animal Products",1,86384,2023
"Edible products of animal origin, n.e.s.",104,"Butter",10405,"Animal Products",1,585117,2023
"Edible products of animal origin, n.e.s.",104,"Cheese",10406,"Animal Products",1,83310,2023
"Edible products of animal origin, n.e.s.",104,"Honey",10409,"Animal Products",1,227079,2023
"Animal originated products, n.e.s.",105,"Human Hair",10501,"Animal Products",1,55849,2023
"Animal originated products, n.e.s.",105,"Animal Organs",10504,"Animal Products",1,91762,2023
"Animal originated products, n.e.s.",105,"Bird Feathers and Skins",10505,"Animal Products",1,235048,2023
"Animal originated products, n.e.s.",105,"Processed Bones",10506,"Animal Products",1,9017.999999999998,2023
"Animal originated products, n.e.s.",105,"Raw Bones",10507,"Animal Products",1,59016,2023
"Animal originated products, n.e.s.",105,"Coral and Shells",10508,"Animal Products",1,171819.99999999997,2023
"Animal originated products, n.e.s.",105,"Other Inedible Animal Products",10511,"Animal Products",1,5835889,2023
"Live trees, plants, bulbs, cut flowers, & ornamental foliage",206,"Bulbs and Roots",20601,"Vegetable Products",2,188,2023
"Live trees, plants, bulbs, cut flowers, & ornamental foliage",206,"Other live plants, cuttings and slips;
mushroom spawn",20602,"Vegetable Products",2,29383,2023
"Live trees, plants, bulbs, cut flowers, & ornamental foliage",206,"Cut Flowers",20603,"Vegetable Products",2,798,2023
"Live trees, plants, bulbs, cut flowers, & ornamental foliage",206,"Plant foliage",20604,"Vegetable Products",2,94328,2023
"Edible vegetables, roots, & tubers",207,"Potatoes",20701,"Vegetable Products",2,7375574,2023
"Edible vegetables, roots, & tubers",207,"Tomatoes",20702,"Vegetable Products",2,190149,2023
"Edible vegetables, roots, & tubers",207,"Onions",20703,"Vegetable Products",2,74045,2023
"Edible vegetables, roots, & tubers",207,"Cabbages",20704,"Vegetable Products",2,551602,2023
"Edible vegetables, roots, & tubers",207,"Lettuce",20705,"Vegetable Products",2,227.00000000000003,2023
"Edible vegetables, roots, & tubers",207,"Root Vegetables",20706,"Vegetable Products",2,75220,2023
"Edible vegetables, roots, & tubers",207,"Cucumbers",20707,"Vegetable Products",2,954908.9999999999,2023
"Edible vegetables, roots, & tubers",207,"Legumes",20708,"Vegetable Products",2,1570400,2023
"Edible vegetables, roots, & tubers",207,"Other Vegetables",20709,"Vegetable Products",2,27833243,2023
"Edible vegetables, roots, & tubers",207,"Frozen Vegetables",20710,"Vegetable Products",2,3047444,2023
"Edible vegetables, roots, & tubers",207,"Preserved Vegetables",20711,"Vegetable Products",2,176703.99999999997,2023
"Edible vegetables, roots, & tubers",207,"Dried Vegetables",20712,"Vegetable Products",2,26507,2023
"Edible vegetables, roots, & tubers",207,"Dried Legumes",20713,"Vegetable Products",2,380219,2023
"Edible vegetables, roots, & tubers",207,"Cassava",20714,"Vegetable Products",2,2339077,2023
"Edible fruits, nuts & fruit peels",208,"Coconuts, Brazil Nuts, and Cashews",20801,"Vegetable Products",2,42014,2023
"Edible fruits, nuts & fruit peels",208,"Other Nuts",20802,"Vegetable Products",2,9492527,2023
"Edible fruits, nuts & fruit peels",208,"Bananas",20803,"Vegetable Products",2,869717,2023
"Edible fruits, nuts & fruit peels",208,"Tropical Fruits",20804,"Vegetable Products",2,7373822,2023
"Edible fruits, nuts & fruit peels",208,"Citrus",20805,"Vegetable Products",2,2039261,2023
"Edible fruits, nuts & fruit peels",208,"Grapes",20806,"Vegetable Products",2,4694,2023
"Edible fruits, nuts & fruit peels",208,"Melons",20807,"Vegetable Products",2,315010,2023
"Edible fruits, nuts & fruit peels",208,"Apples and Pears",20808,"Vegetable Products",2,13348.000000000002,2023
"Edible fruits, nuts & fruit peels",208,"Pitted Fruits",20809,"Vegetable Products",2,117665.00000000001,2023
"Edible fruits, nuts & fruit peels",208,"Other Fruits",20810,"Vegetable Products",2,11804386,2023
"Edible fruits, nuts & fruit peels",208,"Frozen Fruits and Nuts",20811,"Vegetable Products",2,320792,2023
"Edible fruits, nuts & fruit peels",208,"Dried Fruits",20813,"Vegetable Products",2,131485,2023
"Coffee, tea, mate & spices",209,"Coffee",20901,"Vegetable Products",2,3898,2023
"Coffee, tea, mate & spices",209,"Tea",20902,"Vegetable Products",2,2444368,2023
"Coffee, tea, mate & spices",209,"Pepper",20904,"Vegetable Products",2,7172311,2023
"Coffee, tea, mate & spices",209,"Cinnamon",20906,"Vegetable Products",2,101613,2023
"Coffee, tea, mate & spices",209,"Cloves",20907,"Vegetable Products",2,3606,2023
"Coffee, tea, mate & spices",209,"Nutmeg, mace and cardamons",20908,"Vegetable Products",2,47534,2023
"Coffee, tea, mate & spices",209,"Spice Seeds",20909,"Vegetable Products",2,2918463,2023
"Coffee, tea, mate & spices",209,"Spices",20910,"Vegetable Products",2,35119577,2023
"Cereals",210,"Wheat",21001,"Vegetable Products",2,2029,2023
"Cereals",210,"Corn",21005,"Vegetable Products",2,47570.00000000001,2023
"Cereals",210,"Rice",21006,"Vegetable Products",2,14087503,2023
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,471,2023
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,4849,2023
"Products of the milling industry",211,"Wheat Flours",21101,"Vegetable Products",2,454975,2023
"Products of the milling industry",211,"Cereal Flours",21102,"Vegetable Products",2,60613,2023
"Products of the milling industry",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,11855,2023
"Products of the milling industry",211,"Processed Cereals",21104,"Vegetable Products",2,114081,2023
"Products of the milling industry",211,"Potato Flours",21105,"Vegetable Products",2,2762146,2023
"Products of the milling industry",211,"Legume Flours",21106,"Vegetable Products",2,249245,2023
"Products of the milling industry",211,"Starches",21108,"Vegetable Products",2,6345,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Soybeans",21201,"Vegetable Products",2,247,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Ground Nuts",21202,"Vegetable Products",2,148.00000000000003,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Copra",21203,"Vegetable Products",2,152486,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Linseed",21204,"Vegetable Products",2,3377,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Rapeseed",21205,"Vegetable Products",2,36.00000000000001,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,16942416,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,12793,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,819140,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Perfume Plants",21211,"Vegetable Products",2,3390713,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Locust beans, seaweed, sugar beet, cane, for food",21212,"Vegetable Products",2,109347,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Cereal Straws",21213,"Vegetable Products",2,4968,2023
"Natural gums, resins & other vegetable extracts",213,"Insect Resins",21301,"Vegetable Products",2,2614755,2023
"Natural gums, resins & other vegetable extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,126741,2023
"Vegetable plaiting materials & products, n.e.s.",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,87736,2023
"Vegetable plaiting materials & products, n.e.s.",214,"Other Vegetable Products",21404,"Vegetable Products",2,14568765.000000002,2023
"Animal or vegetable fats, oils, & waxes",315,"Bovine, Sheep, and Goat Fat",31502,"Animal and Vegetable Bi-Products",3,13187.999999999998,2023
"Animal or vegetable fats, oils, & waxes",315,"Fish Oil",31504,"Animal and Vegetable Bi-Products",3,2276.9999999999995,2023
"Animal or vegetable fats, oils, & waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,24052,2023
"Animal or vegetable fats, oils, & waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,48864,2023
"Animal or vegetable fats, oils, & waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,362.00000000000006,2023
"Animal or vegetable fats, oils, & waxes",315,"Olive Oil",31510,"Animal and Vegetable Bi-Products",3,5439,2023
"Animal or vegetable fats, oils, & waxes",315,"Palm Oil",31511,"Animal and Vegetable Bi-Products",3,5826905,2023
"Animal or vegetable fats, oils, & waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,19485,2023
"Animal or vegetable fats, oils, & waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,26005.000000000004,2023
"Animal or vegetable fats, oils, & waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,14756273,2023
"Animal or vegetable fats, oils, & waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,67667310,2023
"Animal or vegetable fats, oils, & waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,8479,2023
"Animal or vegetable fats, oils, & waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,198960.99999999997,2023
"Animal or vegetable fats, oils, & waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,1245950,2023
"Animal or vegetable fats, oils, & waxes",315,"Vegetable waxes and beeswax",31521,"Animal and Vegetable Bi-Products",3,188,2023
"Preparations of fish, crustacenas, & molluscs",416,"Sausages",41601,"Foodstuffs",4,3415,2023
"Preparations of fish, crustacenas, & molluscs",416,"Other Prepared Meat",41602,"Foodstuffs",4,8151,2023
"Preparations of fish, crustacenas, & molluscs",416,"Animal Extracts",41603,"Foodstuffs",4,40.99999999999999,2023
"Preparations of fish, crustacenas, & molluscs",416,"Processed Fish",41604,"Foodstuffs",4,128695,2023
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,9036938,2023
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,98887,2023
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,123473.00000000001,2023
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,524972,2023
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,10723172,2023
"Cocoa & cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,565,2023
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,4270304,2023
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,5877382,2023
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,32647454,2023
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,12110,2023
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,16466264,2023
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,67548698,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,2212735,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,3156,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,825439,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,1296283,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,100925,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,613137,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,8218320,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,5877018,2023
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,18563,2023
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,4529,2023
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,1025970,2023
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,188536,2023
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,54472,2023
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,4498747,2023
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,29994,2023
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,43135819,2023
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,127,2023
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,571.0000000000001,2023
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,66397,2023
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,175201,2023
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,6230,2023
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,1136,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,852590.0000000001,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,345035.99999999994,2023
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,413678,2023
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,180710693,2023
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,849182,2023
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,637251,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,71334,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,849,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,239,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,1,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,279801,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,69247,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,35,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,6010,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,1113588,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,4,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,1965,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,15189378.999999998,2023
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,31,2023
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,104.00000000000001,2023
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,268354,2023
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,76,2023
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,3071,2023
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,871125,2023
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,762145,2023
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,110907.99999999999,2023
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,4962803,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,28,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,8,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,223,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,39,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,90885114.99999999,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,5966,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,53.00000000000001,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,33650,2023
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,530654,2023
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,5055.999999999999,2023
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,11185,2023
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,10723992,2023
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,13523754,2023
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,47,2023
"Inorganic chemicals",628,"Aluminium Oxide",62818,"Chemical Products",6,21921,2023
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,259298,2023
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,99084,2023
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,34751.99999999999,2023
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,103,2023
"Inorganic chemicals",628,"Nitrites and Nitrates",62834,"Chemical Products",6,10,2023
"Inorganic chemicals",628,"Carbonates",62836,"Chemical Products",6,2899.9999999999995,2023
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,166,2023
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,12453,2023
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,7039,2023
"Inorganic chemicals",628,"Other Isotopes",62845,"Chemical Products",6,535274,2023
"Inorganic chemicals",628,"Hydrogen peroxide",62847,"Chemical Products",6,21435339,2023
"Inorganic chemicals",628,"Compounds, inorganic or organic, of mercury, excluding amalgams",62852,"Chemical Products",6,26.000000000000004,2023
"Inorganic chemicals",628,"Other inorganic compounds",62853,"Chemical Products",6,8,2023
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,223.99999999999997,2023
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,207795,2023
"Organic chemicals",629,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",62905,"Chemical Products",6,352.00000000000006,2023
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,146439,2023
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,286.00000000000006,2023
"Organic chemicals",629,"Aldehydes, cyclic polymers, and paraformaldehyde",62912,"Chemical Products",6,239,2023
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,2,2023
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,4301,2023
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,7510.000000000001,2023
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,43153,2023
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,13.999999999999998,2023
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,145,2023
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,134,2023
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,3117153,2023
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,45,2023
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,7093.999999999999,2023
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,130,2023
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,730701,2023
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,201,2023
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,63,2023
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,148441,2023
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,1320457,2023
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,505,2023
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,1229,2023
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,338,2023
